dataset,part,model,nbits,group_size,layer,sensitivity
pileval,mlp_gate,Llama-2-13b-hf,4,32,18,0.00022583012469112873
pileval,mlp_down,Llama-2-13b-hf,4,32,18,0.0002297830069437623
pileval,attn_in,Llama-2-13b-hf,4,32,19,3.8159410905791447e-05
pileval,attn_out,Llama-2-13b-hf,4,32,19,8.698100282344967e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,19,0.00025403816835023463
pileval,mlp_down,Llama-2-13b-hf,4,32,19,0.0002593398676253855
pileval,attn_in,Llama-2-13b-hf,4,32,20,4.220206756144762e-05
pileval,attn_out,Llama-2-13b-hf,4,32,20,0.00011268330126767978
pileval,mlp_gate,Llama-2-13b-hf,4,32,20,0.00028805030160583556
pileval,mlp_down,Llama-2-13b-hf,4,32,20,0.00028993297019042075
pileval,attn_in,Llama-2-13b-hf,4,32,21,4.8322894144803286e-05
pileval,attn_out,Llama-2-13b-hf,4,32,21,0.00013671914348378778
pileval,mlp_gate,Llama-2-13b-hf,4,32,21,0.00033898133551701903
pileval,mlp_down,Llama-2-13b-hf,4,32,21,0.0003710647870320827
pileval,attn_in,Llama-2-13b-hf,4,32,22,2.987916741403751e-05
pileval,attn_out,Llama-2-13b-hf,4,32,22,9.289346053265035e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,22,0.0003722843248397112
pileval,mlp_down,Llama-2-13b-hf,4,32,22,0.00038778805173933506
pileval,attn_in,Llama-2-13b-hf,4,32,23,2.6943795091938227e-05
pileval,attn_out,Llama-2-13b-hf,4,32,23,8.802121737971902e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,23,0.0003987893578596413
pileval,mlp_down,Llama-2-13b-hf,4,32,23,0.0004036974860355258
pileval,attn_in,Llama-2-13b-hf,4,32,24,3.522693441482261e-05
pileval,attn_out,Llama-2-13b-hf,4,32,24,8.259667811216787e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,24,0.00042008646414615214
pileval,mlp_down,Llama-2-13b-hf,4,32,24,0.00040512823034077883
pileval,attn_in,Llama-2-13b-hf,4,32,25,3.201501749572344e-05
pileval,attn_out,Llama-2-13b-hf,4,32,25,9.501192107563838e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,25,0.0004572194302454591
pileval,mlp_down,Llama-2-13b-hf,4,32,25,0.0004185958532616496
pileval,attn_in,Llama-2-13b-hf,4,32,26,3.639548231149092e-05
pileval,attn_out,Llama-2-13b-hf,4,32,26,0.00010108786955242977
pileval,mlp_gate,Llama-2-13b-hf,4,32,26,0.0004928797134198248
pileval,mlp_down,Llama-2-13b-hf,4,32,26,0.0004327731439843774
pileval,attn_in,Llama-2-13b-hf,4,32,27,3.134168218821287e-05
pileval,attn_out,Llama-2-13b-hf,4,32,27,7.839427416911349e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,27,0.0005227086367085576
pileval,mlp_down,Llama-2-13b-hf,4,32,27,0.0004383291525300592
pileval,attn_in,Llama-2-13b-hf,4,32,28,6.30939903203398e-05
pileval,attn_out,Llama-2-13b-hf,4,32,28,9.447094635106623e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,28,0.0005552744260057807
pileval,mlp_down,Llama-2-13b-hf,4,32,28,0.00044349615927785635
pileval,attn_in,Llama-2-13b-hf,4,32,29,4.3644187826430425e-05
pileval,attn_out,Llama-2-13b-hf,4,32,29,9.904139005811885e-05
pileval,mlp_gate,Llama-2-13b-hf,4,32,29,0.0005938716931268573
pileval,mlp_down,Llama-2-13b-hf,4,32,29,0.0004611152980942279
pileval,attn_in,Llama-2-13b-hf,4,32,30,4.087606066605076e-05
pileval,attn_out,Llama-2-13b-hf,4,32,30,0.000101482481113635
pileval,mlp_gate,Llama-2-13b-hf,4,32,30,0.0006450699875131249
pileval,mlp_down,Llama-2-13b-hf,4,32,30,0.0004901820211671293
pileval,attn_in,Llama-2-13b-hf,4,32,31,3.5714925616048276e-05
pileval,attn_out,Llama-2-13b-hf,4,32,31,0.00010101881343871355
pileval,mlp_gate,Llama-2-13b-hf,4,32,31,0.0006786350859329104
pileval,mlp_down,Llama-2-13b-hf,4,32,31,0.0005076651577837765
pileval,attn_in,Llama-2-13b-hf,4,32,32,3.982858470408246e-05
pileval,attn_out,Llama-2-13b-hf,4,32,32,0.00010463221406098455
pileval,mlp_gate,Llama-2-13b-hf,4,32,32,0.0007331316010095179
pileval,mlp_down,Llama-2-13b-hf,4,32,32,0.0005480948020704091
pileval,attn_in,Llama-2-13b-hf,4,32,33,4.112982423976064e-05
pileval,attn_out,Llama-2-13b-hf,4,32,33,0.00010567731806077063
pileval,mlp_gate,Llama-2-13b-hf,4,32,33,0.0007895270828157663
pileval,mlp_down,Llama-2-13b-hf,4,32,33,0.0005997223779559135
pileval,attn_in,Llama-2-13b-hf,4,32,34,4.829224053537473e-05
pileval,attn_out,Llama-2-13b-hf,4,32,34,0.0001363935152767226
pileval,mlp_gate,Llama-2-13b-hf,4,32,34,0.0008672496769577265
pileval,mlp_down,Llama-2-13b-hf,4,32,34,0.0006813182844780385
pileval,attn_in,Llama-2-13b-hf,4,32,35,5.10061981913168e-05
pileval,attn_out,Llama-2-13b-hf,4,32,35,0.00013854690769221634
pileval,mlp_gate,Llama-2-13b-hf,4,32,35,0.0009797560051083565
pileval,mlp_down,Llama-2-13b-hf,4,32,35,0.0007784315384924412
pileval,attn_in,Llama-2-13b-hf,4,32,36,8.22779766167514e-05
pileval,attn_out,Llama-2-13b-hf,4,32,36,0.00023069769667927176
pileval,mlp_gate,Llama-2-13b-hf,4,32,36,0.0011170197976753116
pileval,mlp_down,Llama-2-13b-hf,4,32,36,0.000932033231947571
pileval,attn_in,Llama-2-13b-hf,4,32,37,8.038910164032131e-05
pileval,attn_out,Llama-2-13b-hf,4,32,37,0.00021660784841515124
pileval,mlp_gate,Llama-2-13b-hf,4,32,37,0.001258610631339252
pileval,mlp_down,Llama-2-13b-hf,4,32,37,0.0011113055516034365
pileval,attn_in,Llama-2-13b-hf,4,32,38,0.00010539796494413167
pileval,attn_out,Llama-2-13b-hf,4,32,38,0.00034438769216649234
pileval,mlp_gate,Llama-2-13b-hf,4,32,38,0.0013673119246959686
pileval,mlp_down,Llama-2-13b-hf,4,32,38,0.0015542958863079548
pileval,attn_in,Llama-2-13b-hf,4,32,39,8.390427683480084e-05
pileval,attn_out,Llama-2-13b-hf,4,32,39,0.0005319581832736731
pileval,mlp_gate,Llama-2-13b-hf,4,32,39,0.0016832976834848523
pileval,mlp_down,Llama-2-13b-hf,4,32,39,0.0032259563449770212
wikitext,attn_in,Llama-2-13b-hf,4,32,0,2.0778465170678828e-08
wikitext,attn_out,Llama-2-13b-hf,4,32,0,5.7994816415885e-07
wikitext,mlp_gate,Llama-2-13b-hf,4,32,0,6.26206215770253e-08
wikitext,mlp_down,Llama-2-13b-hf,4,32,0,8.709808980711387e-07
wikitext,attn_in,Llama-2-13b-hf,4,32,1,4.385287866170984e-07
wikitext,attn_out,Llama-2-13b-hf,4,32,1,1.6998992578010075e-06
wikitext,mlp_gate,Llama-2-13b-hf,4,32,1,7.949121823003225e-07
wikitext,mlp_down,Llama-2-13b-hf,4,32,1,1.9057553117818316e-06
wikitext,attn_in,Llama-2-13b-hf,4,32,2,1.189732643069874e-06
wikitext,attn_out,Llama-2-13b-hf,4,32,2,1.957499080162961e-06
wikitext,mlp_gate,Llama-2-13b-hf,4,32,2,2.8818074042646913e-06
wikitext,mlp_down,Llama-2-13b-hf,4,32,2,4.009386429970618e-06
wikitext,attn_in,Llama-2-13b-hf,4,32,3,2.56721045843733e-06
wikitext,attn_out,Llama-2-13b-hf,4,32,3,3.610212161220261e-06
wikitext,mlp_gate,Llama-2-13b-hf,4,32,3,1.920936665555928e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,3,3.331239349790849e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,4,4.213548436382553e-06
wikitext,attn_out,Llama-2-13b-hf,4,32,4,4.907828952127602e-06
wikitext,mlp_gate,Llama-2-13b-hf,4,32,4,1.2477439668145962e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,4,1.2959969353687484e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,5,6.210890660440782e-06
wikitext,attn_out,Llama-2-13b-hf,4,32,5,7.377103429462295e-06
wikitext,mlp_gate,Llama-2-13b-hf,4,32,5,2.1146270228200592e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,5,2.2756692487746477e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,6,9.128601050178986e-06
wikitext,attn_out,Llama-2-13b-hf,4,32,6,1.1348703083058354e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,6,3.347382153151557e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,6,3.3268341212533414e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,7,1.16889932542108e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,7,1.8342288967687637e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,7,4.660502963815816e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,7,4.7142755647655576e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,8,1.565605816722382e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,8,2.3334328943747096e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,8,5.962518116575666e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,8,5.704138311557472e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,9,2.066710112558212e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,9,3.164422378176823e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,9,7.449781696777791e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,9,6.557285814778879e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,10,2.478811438777484e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,10,4.439389522303827e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,10,8.24543894850649e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,10,7.318116695387289e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,11,2.9994709620950744e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,11,5.2697047067340463e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,11,9.208100527757779e-05
wikitext,mlp_down,Llama-2-13b-hf,4,32,11,8.048825111472979e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,12,3.2580595870967954e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,12,5.7363482483197004e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,12,0.00010089289571624249
wikitext,mlp_down,Llama-2-13b-hf,4,32,12,8.694452117197216e-05
wikitext,attn_in,Llama-2-13b-hf,4,32,13,3.445868787821382e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,13,5.9143876569578424e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,13,0.00011424242256907746
wikitext,mlp_down,Llama-2-13b-hf,4,32,13,0.0001038641930790618
wikitext,attn_in,Llama-2-13b-hf,4,32,14,3.8366000808309764e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,14,8.07204851298593e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,14,0.00013093173038214445
wikitext,mlp_down,Llama-2-13b-hf,4,32,14,0.0001214333315147087
wikitext,attn_in,Llama-2-13b-hf,4,32,15,5.4291580454446375e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,15,9.552518895361573e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,15,0.0001496763143222779
wikitext,mlp_down,Llama-2-13b-hf,4,32,15,0.00014425556582864374
wikitext,attn_in,Llama-2-13b-hf,4,32,16,4.628413444152102e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,16,9.015938849188387e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,16,0.00017816883337218314
wikitext,mlp_down,Llama-2-13b-hf,4,32,16,0.0001811643596738577
wikitext,attn_in,Llama-2-13b-hf,4,32,17,4.306007394916378e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,17,9.623907681088895e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,17,0.00019853193953167647
wikitext,mlp_down,Llama-2-13b-hf,4,32,17,0.00020585294987540692
wikitext,attn_in,Llama-2-13b-hf,4,32,18,3.536059011821635e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,18,7.534238102380186e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,18,0.00021910092618782073
wikitext,mlp_down,Llama-2-13b-hf,4,32,18,0.0002239248133264482
wikitext,attn_in,Llama-2-13b-hf,4,32,19,3.885414116666652e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,19,7.895920862210914e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,19,0.00024605606449767947
wikitext,mlp_down,Llama-2-13b-hf,4,32,19,0.00025027012452483177
wikitext,attn_in,Llama-2-13b-hf,4,32,20,4.2632447730284184e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,20,9.46516083786264e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,20,0.0002746657410170883
wikitext,mlp_down,Llama-2-13b-hf,4,32,20,0.0002677534648682922
wikitext,attn_in,Llama-2-13b-hf,4,32,21,4.87503748445306e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,21,0.00012934078404214233
wikitext,mlp_gate,Llama-2-13b-hf,4,32,21,0.0003192262083757669
wikitext,mlp_down,Llama-2-13b-hf,4,32,21,0.0003532100818119943
wikitext,attn_in,Llama-2-13b-hf,4,32,22,2.9587712560896762e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,22,9.483599569648504e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,22,0.0003541666956152767
wikitext,mlp_down,Llama-2-13b-hf,4,32,22,0.00036359031219035387
wikitext,attn_in,Llama-2-13b-hf,4,32,23,3.100520552834496e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,23,9.342888370156288e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,23,0.00038023662636987865
wikitext,mlp_down,Llama-2-13b-hf,4,32,23,0.0003797273966483772
wikitext,attn_in,Llama-2-13b-hf,4,32,24,3.2977157388813794e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,24,9.209851123159751e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,24,0.0004038123006466776
wikitext,mlp_down,Llama-2-13b-hf,4,32,24,0.00038388921529985964
wikitext,attn_in,Llama-2-13b-hf,4,32,25,3.295862188679166e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,25,8.405976404901594e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,25,0.0004411074332892895
wikitext,mlp_down,Llama-2-13b-hf,4,32,25,0.0003958016459364444
wikitext,attn_in,Llama-2-13b-hf,4,32,26,3.660659785964526e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,26,9.72533380263485e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,26,0.0004760707379318774
wikitext,mlp_down,Llama-2-13b-hf,4,32,26,0.0004272244405001402
wikitext,attn_in,Llama-2-13b-hf,4,32,27,3.275521521572955e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,27,7.651743362657726e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,27,0.0005112589569762349
wikitext,mlp_down,Llama-2-13b-hf,4,32,27,0.00043477077269926667
wikitext,attn_in,Llama-2-13b-hf,4,32,28,5.6521625083405524e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,28,8.524620352545753e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,28,0.0005421171081252396
wikitext,mlp_down,Llama-2-13b-hf,4,32,28,0.0004380190512165427
wikitext,attn_in,Llama-2-13b-hf,4,32,29,4.349738446762785e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,29,9.62591657298617e-05
wikitext,mlp_gate,Llama-2-13b-hf,4,32,29,0.0005860942765139043
wikitext,mlp_down,Llama-2-13b-hf,4,32,29,0.0004552519822027534
wikitext,attn_in,Llama-2-13b-hf,4,32,30,4.759247894980945e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,30,0.00011892566544702277
wikitext,mlp_gate,Llama-2-13b-hf,4,32,30,0.0006432074587792158
wikitext,mlp_down,Llama-2-13b-hf,4,32,30,0.0004755873524118215
wikitext,attn_in,Llama-2-13b-hf,4,32,31,3.971929618273862e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,31,0.0001151245814980939
wikitext,mlp_gate,Llama-2-13b-hf,4,32,31,0.0006838533445261419
wikitext,mlp_down,Llama-2-13b-hf,4,32,31,0.0004986615967936814
wikitext,attn_in,Llama-2-13b-hf,4,32,32,4.9136531742988154e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,32,0.00013299066631589085
wikitext,mlp_gate,Llama-2-13b-hf,4,32,32,0.0007383350166492164
wikitext,mlp_down,Llama-2-13b-hf,4,32,32,0.0005301506607793272
wikitext,attn_in,Llama-2-13b-hf,4,32,33,4.381129838293418e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,33,0.00011694952991092578
wikitext,mlp_gate,Llama-2-13b-hf,4,32,33,0.0008013882325030863
wikitext,mlp_down,Llama-2-13b-hf,4,32,33,0.0005931063205935061
wikitext,attn_in,Llama-2-13b-hf,4,32,34,5.482386768562719e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,34,0.00015097277355380356
wikitext,mlp_gate,Llama-2-13b-hf,4,32,34,0.0008854928892105818
wikitext,mlp_down,Llama-2-13b-hf,4,32,34,0.0006736193899996579
wikitext,attn_in,Llama-2-13b-hf,4,32,35,5.50436379853636e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,35,0.00015465104661416262
wikitext,mlp_gate,Llama-2-13b-hf,4,32,35,0.0010085764806717634
wikitext,mlp_down,Llama-2-13b-hf,4,32,35,0.0007651866762898862
wikitext,attn_in,Llama-2-13b-hf,4,32,36,9.43520208238624e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,36,0.00025967558030970395
wikitext,mlp_gate,Llama-2-13b-hf,4,32,36,0.001137931365519762
wikitext,mlp_down,Llama-2-13b-hf,4,32,36,0.0009230817086063325
wikitext,attn_in,Llama-2-13b-hf,4,32,37,9.739283996168524e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,37,0.000267410883679986
wikitext,mlp_gate,Llama-2-13b-hf,4,32,37,0.001262830337509513
wikitext,mlp_down,Llama-2-13b-hf,4,32,37,0.0011036087526008487
wikitext,attn_in,Llama-2-13b-hf,4,32,38,0.0001341869792668149
wikitext,attn_out,Llama-2-13b-hf,4,32,38,0.0004610487667378038
wikitext,mlp_gate,Llama-2-13b-hf,4,32,38,0.0013315975666046143
wikitext,mlp_down,Llama-2-13b-hf,4,32,38,0.0014759211335331202
wikitext,attn_in,Llama-2-13b-hf,4,32,39,8.721259655430913e-05
wikitext,attn_out,Llama-2-13b-hf,4,32,39,0.0005447418661788106
wikitext,mlp_gate,Llama-2-13b-hf,4,32,39,0.0015527202049270272
wikitext,mlp_down,Llama-2-13b-hf,4,32,39,0.0026801431085914373
c4,attn_in,Llama-2-13b-hf,4,64,0,2.8868399226666952e-08
c4,attn_out,Llama-2-13b-hf,4,64,0,7.538360478065442e-07
c4,mlp_gate,Llama-2-13b-hf,4,64,0,7.335759022453203e-08
c4,mlp_down,Llama-2-13b-hf,4,64,0,3.147092456856626e-06
c4,attn_in,Llama-2-13b-hf,4,64,1,5.726999461330706e-07
c4,attn_out,Llama-2-13b-hf,4,64,1,1.411743937751453e-06
c4,mlp_gate,Llama-2-13b-hf,4,64,1,1.1308618468319764e-06
c4,mlp_down,Llama-2-13b-hf,4,64,1,2.980274757646839e-06
c4,attn_in,Llama-2-13b-hf,4,64,2,1.5415906773341703e-06
c4,attn_out,Llama-2-13b-hf,4,64,2,2.3212180622067535e-06
c4,mlp_gate,Llama-2-13b-hf,4,64,2,3.9774954530003015e-06
c4,mlp_down,Llama-2-13b-hf,4,64,2,5.870231689186767e-06
c4,attn_in,Llama-2-13b-hf,4,64,3,2.7716607746697264e-06
c4,attn_out,Llama-2-13b-hf,4,64,3,6.375942575687077e-06
c4,mlp_gate,Llama-2-13b-hf,4,64,3,1.457018697692547e-05
c4,mlp_down,Llama-2-13b-hf,4,64,3,8.453214104520157e-05
c4,attn_in,Llama-2-13b-hf,4,64,4,4.7062790144991595e-06
c4,attn_out,Llama-2-13b-hf,4,64,4,6.464903435698943e-06
c4,mlp_gate,Llama-2-13b-hf,4,64,4,1.720076943456661e-05
c4,mlp_down,Llama-2-13b-hf,4,64,4,1.8331689716433175e-05
c4,attn_in,Llama-2-13b-hf,4,64,5,7.532802101195557e-06
c4,attn_out,Llama-2-13b-hf,4,64,5,9.141446753346827e-06
c4,mlp_gate,Llama-2-13b-hf,4,64,5,2.907071939262096e-05
c4,mlp_down,Llama-2-13b-hf,4,64,5,2.9553282729466446e-05
c4,attn_in,Llama-2-13b-hf,4,64,6,1.1318664292048197e-05
c4,attn_out,Llama-2-13b-hf,4,64,6,1.4372755686054006e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,6,4.5541190047515556e-05
c4,mlp_down,Llama-2-13b-hf,4,64,6,4.542214082903229e-05
c4,attn_in,Llama-2-13b-hf,4,64,7,1.5137942682486027e-05
c4,attn_out,Llama-2-13b-hf,4,64,7,2.437031980662141e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,7,6.444985774578527e-05
c4,mlp_down,Llama-2-13b-hf,4,64,7,6.601471977774054e-05
c4,attn_in,Llama-2-13b-hf,4,64,8,1.9217894077883102e-05
c4,attn_out,Llama-2-13b-hf,4,64,8,3.1109786505112424e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,8,8.412633906118572e-05
c4,mlp_down,Llama-2-13b-hf,4,64,8,7.985851698322222e-05
c4,attn_in,Llama-2-13b-hf,4,64,9,2.7041369321523234e-05
c4,attn_out,Llama-2-13b-hf,4,64,9,4.1897004848578945e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,9,0.00010389525414211676
c4,mlp_down,Llama-2-13b-hf,4,64,9,9.007892367662862e-05
c4,attn_in,Llama-2-13b-hf,4,64,10,3.294805719633587e-05
c4,attn_out,Llama-2-13b-hf,4,64,10,6.098872472648509e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,10,0.00011596686817938462
c4,mlp_down,Llama-2-13b-hf,4,64,10,0.00010236314119538292
c4,attn_in,Llama-2-13b-hf,4,64,11,4.0733892092248425e-05
c4,attn_out,Llama-2-13b-hf,4,64,11,7.112814637366682e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,11,0.0001314586988883093
c4,mlp_down,Llama-2-13b-hf,4,64,11,0.00011154115782119334
c4,attn_in,Llama-2-13b-hf,4,64,12,4.982769314665347e-05
c4,attn_out,Llama-2-13b-hf,4,64,12,7.495430327253416e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,12,0.0001451187999919057
c4,mlp_down,Llama-2-13b-hf,4,64,12,0.00012283028627280146
c4,attn_in,Llama-2-13b-hf,4,64,13,5.0753944378811866e-05
c4,attn_out,Llama-2-13b-hf,4,64,13,7.99676708993502e-05
c4,mlp_gate,Llama-2-13b-hf,4,64,13,0.00016393962141592056
c4,mlp_down,Llama-2-13b-hf,4,64,13,0.0001476535981055349
c4,attn_in,Llama-2-13b-hf,4,64,14,5.708854951080866e-05
c4,attn_out,Llama-2-13b-hf,4,64,14,0.00011226048081880435
c4,mlp_gate,Llama-2-13b-hf,4,64,14,0.00018925682525150478
c4,mlp_down,Llama-2-13b-hf,4,64,14,0.00017625938926357776
c4,attn_in,Llama-2-13b-hf,4,64,15,6.379676779033616e-05
c4,attn_out,Llama-2-13b-hf,4,64,15,0.0001342306932201609
c4,mlp_gate,Llama-2-13b-hf,4,64,15,0.0002197032590629533
c4,mlp_down,Llama-2-13b-hf,4,64,15,0.0002099937410093844
c4,attn_in,Llama-2-13b-hf,4,64,16,6.341802509268746e-05
c4,attn_out,Llama-2-13b-hf,4,64,16,0.00012975922436453402
c4,mlp_gate,Llama-2-13b-hf,4,64,16,0.00026382310898043215
c4,mlp_down,Llama-2-13b-hf,4,64,16,0.00027104082982987165
c4,attn_in,Llama-2-13b-hf,4,64,17,5.9110901929670945e-05
c4,attn_out,Llama-2-13b-hf,4,64,17,0.0001320210431003943
c4,mlp_gate,Llama-2-13b-hf,4,64,17,0.00029117969097569585
c4,mlp_down,Llama-2-13b-hf,4,64,17,0.0003013238892890513
c4,attn_in,Llama-2-13b-hf,4,64,18,4.882213761447929e-05
c4,attn_out,Llama-2-13b-hf,4,64,18,0.00011624391481745988
c4,mlp_gate,Llama-2-13b-hf,4,64,18,0.00031941980705596507
c4,mlp_down,Llama-2-13b-hf,4,64,18,0.00033119801082648337
c4,attn_in,Llama-2-13b-hf,4,64,19,5.186877751839347e-05
c4,attn_out,Llama-2-13b-hf,4,64,19,0.00012340673129074275
c4,mlp_gate,Llama-2-13b-hf,4,64,19,0.00036091989022679627
c4,mlp_down,Llama-2-13b-hf,4,64,19,0.0003743420238606632
c4,attn_in,Llama-2-13b-hf,4,64,20,5.7032102631637827e-05
c4,attn_out,Llama-2-13b-hf,4,64,20,0.0001484866952523589
c4,mlp_gate,Llama-2-13b-hf,4,64,20,0.0004096956690773368
c4,mlp_down,Llama-2-13b-hf,4,64,20,0.0004154528141953051
c4,attn_in,Llama-2-13b-hf,4,64,21,6.83824546285905e-05
c4,attn_out,Llama-2-13b-hf,4,64,21,0.00018913917301688343
c4,mlp_gate,Llama-2-13b-hf,4,64,21,0.0004792622057721019
c4,mlp_down,Llama-2-13b-hf,4,64,21,0.0005358920898288488
c4,attn_in,Llama-2-13b-hf,4,64,22,4.2357874917797744e-05
c4,attn_out,Llama-2-13b-hf,4,64,22,0.00012539938325062394
c4,mlp_gate,Llama-2-13b-hf,4,64,22,0.0005238035228103399
c4,mlp_down,Llama-2-13b-hf,4,64,22,0.0005560236168093979
c4,attn_in,Llama-2-13b-hf,4,64,23,3.793909490923397e-05
c4,attn_out,Llama-2-13b-hf,4,64,23,0.0001185732617159374
c4,mlp_gate,Llama-2-13b-hf,4,64,23,0.0005603960016742349
c4,mlp_down,Llama-2-13b-hf,4,64,23,0.0005768437986262143
c4,attn_in,Llama-2-13b-hf,4,64,24,4.682633516495116e-05
c4,attn_out,Llama-2-13b-hf,4,64,24,0.00010612501500872895
c4,mlp_gate,Llama-2-13b-hf,4,64,24,0.0005863221595063806
c4,mlp_down,Llama-2-13b-hf,4,64,24,0.0005773235461674631
c4,attn_in,Llama-2-13b-hf,4,64,25,4.386877844808623e-05
c4,attn_out,Llama-2-13b-hf,4,64,25,0.00012998002057429403
c4,mlp_gate,Llama-2-13b-hf,4,64,25,0.0006360232946462929
c4,mlp_down,Llama-2-13b-hf,4,64,25,0.0006062693428248167
c4,attn_in,Llama-2-13b-hf,4,64,26,5.8776335208676755e-05
c4,attn_out,Llama-2-13b-hf,4,64,26,0.00014773031580261886
c4,mlp_gate,Llama-2-13b-hf,4,64,26,0.0006890263757668436
c4,mlp_down,Llama-2-13b-hf,4,64,26,0.0006396606331691146
c4,attn_in,Llama-2-13b-hf,4,64,27,4.262683432898484e-05
c4,attn_out,Llama-2-13b-hf,4,64,27,0.00011050893226638436
c4,mlp_gate,Llama-2-13b-hf,4,64,27,0.0007307968335226178
c4,mlp_down,Llama-2-13b-hf,4,64,27,0.0006431783549487591
c4,attn_in,Llama-2-13b-hf,4,64,28,5.963659714325331e-05
c4,attn_out,Llama-2-13b-hf,4,64,28,0.00012456080003175884
c4,mlp_gate,Llama-2-13b-hf,4,64,28,0.000773957755882293
c4,mlp_down,Llama-2-13b-hf,4,64,28,0.0006402342114597559
