model,algo,config,bpp,attempt,ppl_wikitext,ppl_c4,load_mem_allot,model_storage_size,quant_duration,param_count
Llama-2-7b-hf,mxq,4_89,4.89,mxq2,5.2782,7.0552,4.91,4.18,25.147533655166622,7000000000
Llama-2-7b-hf,mxq,5_82,5.82,mxq2,5.2588,7.0318,5.61,4.88,20.976725816726685,7000000000
Llama-2-7b-hf,mxq,5_52,5.52,mxq2,5.2708,7.0414,5.39,4.65,25.396920442581177,7000000000
Meta-Llama-3-8B,mxq,5_82,5.82,mxq2,6.024,9.3285,7.65,6.69,21.71405291557312,8000000000
Llama-2-7b-hf,mxq,4_79,4.79,mxq2,5.2839,7.0628,4.83,4.09,25.93865180015564,7000000000
Llama-2-7b-hf,mxq,5_56,5.56,mxq2,5.2694,7.039,5.42,4.68,24.958718299865723,7000000000
Llama-2-13b-hf,mxq,5_66,5.66,mxq2,4.6721,6.4956,10.13,8.97,49.82615399360657,13000000000
Meta-Llama-3-8B,mxq,7_48,7.48,mxq2,6.0026,9.2908,8.97,8.04,29.58102869987488,8000000000
Llama-2-7b-hf,mxq,7_02,7.02,mxq2,5.2436,7.0073,6.5,5.78,18.2511842250824,7000000000
Meta-Llama-3-8B,mxq,5_76,5.76,mxq2,6.0334,9.3427,7.6,6.64,21.541686296463013,8000000000
Meta-Llama-3-8B,mxq,5_72,5.72,mxq2,6.0356,9.3457,7.57,6.61,22.011995553970337,8000000000
Llama-2-7b-hf,mxq,7_32,7.32,mxq2,5.2407,7.0011,6.72,6.01,19.1725070476532,7000000000
Meta-Llama-3-8B,mxq,5_34,5.34,mxq2,6.0477,9.3718,7.26,6.3,21.53932309150696,8000000000
Llama-2-13b-hf,mxq,7_42,7.42,mxq2,4.6515,6.4723,12.69,11.57,47.37829351425171,13000000000
Meta-Llama-3-8B,mxq,6_95,6.95,mxq2,6.0154,9.2989,8.54,7.6,23.070029973983765,8000000000
Llama-2-7b-hf,mxq,5_54,5.54,mxq2,5.2691,7.0408,5.4,4.67,25.267438173294067,7000000000
Llama-2-7b-hf,mxq,4_77,4.77,mxq2,5.2831,7.062,4.82,4.09,25.033761739730835,7000000000
Llama-2-13b-hf,mxq,5_28,5.28,mxq2,4.6838,6.5005,9.57,8.41,49.98366189002991,13000000000
Meta-Llama-3-8B,mxq,5_66,5.66,mxq2,6.0372,9.3505,7.52,6.56,21.449782848358154,8000000000
Llama-2-7b-hf,mxq,4_71,4.71,mxq2,5.2819,7.0649,4.78,4.05,25.589730739593502,7000000000
Llama-2-7b-hf,mxq,5_34,5.34,mxq2,5.2729,7.0479,5.25,4.52,27.387003183364868,7000000000
Meta-Llama-3-8B,mxq,7_36,7.36,mxq2,6.004,9.2973,8.87,7.94,23.905518770217896,8000000000
Llama-2-13b-hf,mxq,7_04,7.04,mxq2,4.655,6.4774,12.16,11.04,48.98224377632141,13000000000
Meta-Llama-3-8B,mxq,5_80,5.8,mxq2,6.0286,9.335,7.63,6.67,21.80556988716125,8000000000
Llama-2-7b-hf,mxq,5_28,5.28,mxq2,5.2732,7.0486,5.21,4.47,25.85224175453186,7000000000
Llama-2-7b-hf,mxq,6_95,6.95,mxq2,5.2447,7.0086,6.44,5.73,17.972928524017334,7000000000
Llama-2-13b-hf,mxq,7_24,7.24,mxq2,4.6519,6.474,12.52,11.39,48.170284032821655,13000000000
Llama-2-13b-hf,mxq,7_14,7.14,mxq2,4.6549,6.476,12.31,11.19,48.113617181777954,13000000000
Meta-Llama-3-8B,mxq,4_81,4.81,mxq2,6.0854,9.4414,6.82,5.86,22.937230825424194,8000000000
Llama-2-13b-hf,mxq,5_34,5.34,mxq2,4.6837,6.5001,9.66,8.5,50.49543571472168,13000000000
Llama-2-7b-hf,mxq,7_42,7.42,mxq2,5.2391,6.9978,6.82,6.1,33.25041484832764,7000000000
Llama-2-13b-hf,mxq,5_62,5.62,mxq2,4.6753,6.496,10.07,8.91,52.23504853248596,13000000000
Meta-Llama-3-8B,mxq,4_97,4.97,mxq2,6.0482,9.3669,6.96,6,21.503031969070435,8000000000
Llama-2-7b-hf,mxq,7_04,7.04,mxq2,5.2427,7.0058,6.57,5.85,20.113675594329838,7000000000
Meta-Llama-3-8B,mxq,7_34,7.34,mxq2,6.0033,9.3018,8.85,7.92,22.870113134384155,8000000000
Meta-Llama-3-8B,mxq,7_50,7.5,mxq2,6.0015,9.2895,8.98,8.05,23.23700785636902,8000000000
Meta-Llama-3-8B,mxq,4_37,4.37,mxq2,6.1519,9.5291,6.47,5.51,24.402676105499268,8000000000
Meta-Llama-3-8B,mxq,7_02,7.02,mxq2,6.0185,9.3053,8.59,7.66,21.612669944763184,8000000000
Llama-2-13b-hf,mxq,7_13,7.13,mxq2,4.6532,6.4763,12.29,11.17,49.51757788658142,13000000000
Llama-2-13b-hf,mxq,4_91,4.91,mxq2,4.687,6.5045,9.02,7.86,51.22200608253479,13000000000
Llama-2-7b-hf,mxq,5_26,5.26,mxq2,5.2744,7.0493,5.19,4.45,25.818639755249023,7000000000
Llama-2-13b-hf,mxq,4_85,4.85,mxq2,4.6872,6.505,8.93,7.78,51.86989665031433,13000000000
Meta-Llama-3-8B,mxq,7_01,7.01,mxq2,6.0119,9.3004,8.58,7.65,22.66222357749939,8000000000
Meta-Llama-3-8B,mxq,4_95,4.95,mxq2,6.0478,9.3648,6.94,5.98,21.965415716171265,8000000000
Llama-2-13b-hf,mxq,5_46,5.46,mxq2,4.6811,6.4982,9.84,8.69,49.53258728981018,13000000000
Llama-2-7b-hf,mxq,4_01,4.01,mxq2,5.3993,7.2588,3.71,3.71,26.469258069992065,7000000000
Llama-2-13b-hf,mxq,4_81,4.81,mxq2,4.688,6.5054,8.87,7.72,51.93201231956482,13000000000
Llama-2-7b-hf,mxq,5_40,5.4,mxq2,5.2706,7.0465,5.3,4.56,24.64561104774475,7000000000
Llama-2-13b-hf,mxq,7_20,7.2,mxq2,4.6543,6.4752,12.4,11.28,48.229536294937134,13000000000
Llama-2-7b-hf,mxq,5_50,5.5,mxq2,5.2707,7.0415,5.37,4.64,24.31981730461121,7000000000
Llama-2-13b-hf,mxq,5_60,5.6,mxq2,4.6758,6.4956,10.04,8.88,49.183337688446045,13000000000
Llama-2-13b-hf,mxq,7_36,7.36,mxq2,4.6516,6.4727,12.66,11.54,47.06161260604858,13000000000
Meta-Llama-3-8B,mxq,5_22,5.22,mxq2,6.0527,9.3814,7.16,6.2,21.31597685813904,8000000000
Llama-2-13b-hf,mxq,7_32,7.32,mxq2,4.6515,6.4726,12.66,11.54,47.35753536224365,13000000000
Llama-2-7b-hf,mxq,4_75,4.75,mxq2,5.2801,7.0631,4.81,4.07,23.95880961418152,7000000000
Meta-Llama-3-8B,mxq,7_24,7.24,mxq2,6.0118,9.3091,8.77,7.84,40.830764293670654,8000000000
Llama-2-13b-hf,mxq,7_06,7.06,mxq2,4.6551,6.4774,12.16,11.04,48.639543294906616,13000000000
Llama-2-13b-hf,mxq,4_67,4.67,mxq2,4.6889,6.5087,8.67,7.51,51.25603413581848,13000000000
Meta-Llama-3-8B,mxq,5_38,5.38,mxq2,6.0472,9.3705,7.29,6.33,21.510467290878296,8000000000
Meta-Llama-3-8B,mxq,4_79,4.79,mxq2,6.086,9.4429,6.81,5.85,23.381795167922974,8000000000
Llama-2-7b-hf,mxq,7_08,7.08,mxq2,5.2425,7.0057,6.56,5.85,19.43018937110901,7000000000
Llama-2-13b-hf,mxq,4_87,4.87,mxq2,4.6875,6.5037,8.97,7.82,51.04832673072815,13000000000
Meta-Llama-3-8B,mxq,4_75,4.75,mxq2,6.0973,9.4395,5.82,5.82,23.68690276145935,8000000000
Meta-Llama-3-8B,mxq,4_73,4.73,mxq2,6.097,9.4436,6.76,5.8,23.98100543022156,8000000000
Llama-2-13b-hf,mxq,4_71,4.71,mxq2,4.6903,6.5067,8.73,7.57,49.4422013759613,13000000000
Llama-2-7b-hf,mxq,7_19,7.19,mxq2,5.2432,7.0034,6.64,5.93,21.22351384162903,7000000000
Meta-Llama-3-8B,mxq,7_29,7.29,mxq2,6.0021,9.301,8.81,7.88,21.879579544067383,8000000000
Llama-2-13b-hf,mxq,5_24,5.24,mxq2,4.683,6.5017,9.51,8.35,49.88947582244873,13000000000
Llama-2-13b-hf,mxq,7_34,7.34,mxq2,4.6513,6.4727,12.6,11.48,48.50146579742432,13000000000
Llama-2-13b-hf,mxq,4_01,4.01,mxq2,4.7709,6.6189,7,7,59.001198530197136,13000000000
Llama-2-13b-hf,mxq,5_32,5.32,mxq2,4.6827,6.5006,9.63,8.47,55.0683343410492,13000000000
Llama-2-13b-hf,mxq,4_37,4.37,mxq2,4.6973,6.5232,8.22,7.07,52.49169278144837,13000000000
Llama-2-13b-hf,mxq,7_26,7.26,mxq2,4.6538,6.4744,12.46,11.33,48.402103424072266,13000000000
Llama-2-7b-hf,mxq,5_60,5.6,mxq2,5.2692,7.0377,5.45,4.71,25.61168932914734,7000000000
Meta-Llama-3-8B,mxq,4_65,4.65,mxq2,6.1098,9.4572,6.69,5.74,23.64363932609558,8000000000
Meta-Llama-3-8B,mxq,7_26,7.26,mxq2,6.0027,9.3,8.79,7.86,21.802099227905277,8000000000
Meta-Llama-3-8B,mxq,5_48,5.48,mxq2,6.0443,9.3641,7.37,6.41,21.758259057998657,8000000000
Llama-2-7b-hf,mxq,4_97,4.97,mxq2,5.2815,7.0568,4.97,4.23,37.62708353996277,7000000000
Llama-2-7b-hf,mxq,7_54,7.54,mxq2,5.2372,6.9943,6.89,6.17,17.54260802268982,7000000000
Llama-2-13b-hf,mxq,7_22,7.22,mxq2,4.6538,6.4752,12.4,11.28,48.14791250228882,13000000000
Llama-2-7b-hf,mxq,7_06,7.06,mxq2,5.2429,7.006,6.54,5.83,18.322917938232425,7000000000
Llama-2-7b-hf,mxq,5_72,5.72,mxq2,5.2643,7.0336,5.54,4.8,23.61758255958557,7000000000
Llama-2-13b-hf,mxq,5_76,5.76,mxq2,4.6703,6.4951,10.31,9.15,50.37583112716675,13000000000
Llama-2-13b-hf,mxq,4_83,4.83,mxq2,4.6886,6.5043,8.9,7.75,50.34788727760315,13000000000
Llama-2-7b-hf,mxq,7_29,7.29,mxq2,5.239,7,6.74,6.02,18.16615390777588,7000000000
Meta-Llama-3-8B,mxq,4_89,4.89,mxq2,6.0589,9.388,6.89,5.93,21.788298845291138,8000000000
Llama-2-7b-hf,mxq,5_76,5.76,mxq2,5.2625,7.0342,5.57,4.83,22.95240044593811,7000000000
Llama-2-13b-hf,mxq,5_56,5.56,mxq2,4.6754,6.4974,9.98,8.82,50.38232398033142,13000000000
Meta-Llama-3-8B,mxq,7_53,7.53,mxq2,6.0022,9.2869,9.01,8.08,27.00538969039917,8000000000
Llama-2-13b-hf,mxq,4_63,4.63,mxq2,4.6896,6.5118,8.61,7.45,52.1314160823822,13000000000
Llama-2-7b-hf,mxq,4_63,4.63,mxq2,5.2848,7.0725,4.71,3.98,25.383431911468502,7000000000
Meta-Llama-3-8B,mxq,5_62,5.62,mxq2,6.036,9.3497,7.51,6.55,21.784508228302,8000000000
Llama-2-13b-hf,mxq,4_99,4.99,mxq2,4.6858,6.504,9.14,7.98,50.829758644104,13000000000
Meta-Llama-3-8B,mxq,7_42,7.42,mxq2,6.0062,9.2916,8.99,8.06,21.91161727905273,8000000000
Meta-Llama-3-8B,mxq,4_91,4.91,mxq2,6.0516,9.3725,6.91,5.95,21.64115858078003,8000000000
Llama-2-7b-hf,mxq,7_22,7.22,mxq2,5.2426,7.0032,6.65,5.93,19.80907392501831,7000000000
Llama-2-13b-hf,mxq,4_75,4.75,mxq2,4.688,6.5064,7.63,7.63,51.51594948768616,13000000000
Meta-Llama-3-8B,mxq,7_08,7.08,mxq2,6.0143,9.3062,8.64,7.71,21.74775505065918,8000000000
Llama-2-7b-hf,mxq,5_74,5.74,mxq2,5.263,7.0339,5.55,4.82,23.622094869613647,7000000000
Llama-2-13b-hf,mxq,4_89,4.89,mxq2,4.6882,6.5039,8.99,7.83,51.88969945907593,13000000000
Llama-2-7b-hf,mxq,5_58,5.58,mxq2,5.27,7.0379,5.43,4.7,25.61748743057251,7000000000
Llama-2-13b-hf,mxq,7_29,7.29,mxq2,4.6518,6.4738,12.5,11.38,56.238664865493774,13000000000
Llama-2-7b-hf,mxq,5_32,5.32,mxq2,5.2721,7.0468,5.24,4.5,25.953776359558105,7000000000
Llama-2-13b-hf,mxq,4_79,4.79,mxq2,4.6885,6.5057,8.84,7.69,51.13517737388611,13000000000
Llama-2-7b-hf,mxq,7_20,7.2,mxq2,5.2425,7.0032,6.63,5.92,18.12634015083313,7000000000
Llama-2-7b-hf,mxq,5_46,5.46,mxq2,5.2697,7.0425,5.35,4.61,25.58366870880127,7000000000
Meta-Llama-3-8B,mxq,7_14,7.14,mxq2,6.0123,9.3039,8.71,7.78,21.689686059951782,8000000000
Meta-Llama-3-8B,mxq,5_78,5.78,mxq2,6.0278,9.3317,7.61,6.65,21.60259056091309,8000000000
Llama-2-13b-hf,mxq,7_47,7.47,mxq2,4.6499,6.4715,12.8,11.67,47.297640562057495,13000000000
Llama-2-7b-hf,mxq,4_83,4.83,mxq2,5.2791,7.057,4.87,4.13,30.425641298294067,7000000000
Llama-2-7b-hf,mxq,7_38,7.38,mxq2,5.2389,6.9987,6.77,6.05,17.660014867782593,7000000000
Llama-2-7b-hf,mxq,4_87,4.87,mxq2,5.2764,7.056,4.9,4.16,25.91319727897644,7000000000
Llama-2-7b-hf,mxq,4_73,4.73,mxq2,5.2818,7.0646,4.79,4.06,24.801761865615845,7000000000
Llama-2-7b-hf,mxq,7_30,7.3,mxq2,5.24,6.9998,6.73,6.01,18.203402757644653,7000000000
Meta-Llama-3-8B,mxq,7_06,7.06,mxq2,6.0228,9.3144,8.62,7.69,26.781367540359497,8000000000
Llama-2-13b-hf,mxq,4_97,4.97,mxq2,4.6861,6.504,9.11,7.95,50.86462616920471,13000000000
Meta-Llama-3-8B,mxq,4_67,4.67,mxq2,6.1066,9.4572,6.71,5.75,23.45253300666809,8000000000
Llama-2-13b-hf,mxq,7_38,7.38,mxq2,4.6506,6.4706,12.84,11.72,46.66563391685486,13000000000
Llama-2-7b-hf,mxq,7_41,7.41,mxq2,5.239,6.9961,6.83,6.11,18.03307008743286,7000000000
Llama-2-7b-hf,mxq,7_13,7.13,mxq2,5.2431,7.0058,6.58,5.86,18.77790141105652,7000000000
Llama-2-7b-hf,mxq,7_48,7.48,mxq2,5.2383,6.9962,6.86,6.15,17.626837968826294,7000000000
Llama-2-7b-hf,mxq,5_24,5.24,mxq2,5.2738,7.0503,5.18,4.44,24.40270185470581,7000000000
Meta-Llama-3-8B,mxq,7_22,7.22,mxq2,6.0056,9.3017,8.75,7.82,,8000000000
Llama-2-7b-hf,mxq,4_69,4.69,mxq2,5.2833,7.0683,4.76,4.02,25.82795739173889,7000000000
Meta-Llama-3-8B,mxq,4_39,4.39,mxq2,6.1364,9.5119,6.48,5.52,24.043525218963623,8000000000
Llama-2-13b-hf,mxq,6_96,6.96,mxq2,4.6553,6.4777,12.13,11.01,50.7598192691803,13000000000
Meta-Llama-3-8B,mxq,6_98,6.98,mxq2,6.0123,9.2986,8.56,7.63,22.56644558906555,8000000000
Llama-2-7b-hf,mxq,7_34,7.34,mxq2,5.2399,7.0001,6.74,6.02,17.80812358856201,7000000000
Llama-2-13b-hf,mxq,7_10,7.1,mxq2,4.6546,6.476,12.28,11.16,50.30366063117981,13000000000
Meta-Llama-3-8B,mxq,7_38,7.38,mxq2,6.002,9.2937,8.88,7.95,22.010045051574707,8000000000
Meta-Llama-3-8B,mxq,5_30,5.3,mxq2,6.0517,9.3781,7.22,6.26,21.427969455718998,8000000000
Llama-2-7b-hf,mxq,7_36,7.36,mxq2,5.239,6.9989,6.75,6.04,17.9481840133667,7000000000
Meta-Llama-3-8B,mxq,7_13,7.13,mxq2,6.0105,9.298,8.68,7.75,25.54240155220032,8000000000
Llama-2-13b-hf,mxq,5_68,5.68,mxq2,4.6716,6.4952,10.16,9,49.76358723640442,13000000000
Meta-Llama-3-8B,mxq,6_96,6.96,mxq2,6.0232,9.3128,8.54,7.61,21.76552367210388,8000000000
Meta-Llama-3-8B,mxq,5_64,5.64,mxq2,6.0388,9.352,7.5,6.54,21.838934421539307,8000000000
Llama-2-7b-hf,mxq,5_78,5.78,mxq2,5.2604,7.0312,5.58,4.85,19.60476231575012,7000000000
Llama-2-7b-hf,mxq,4_37,4.37,mxq2,5.3012,7.0962,4.52,3.78,25.805508852005005,7000000000
Meta-Llama-3-8B,mxq,5_68,5.68,mxq2,6.036,9.3478,7.53,6.57,22.140166521072388,8000000000
Meta-Llama-3-8B,mxq,5_24,5.24,mxq2,6.0497,9.3767,7.18,6.22,21.6561496257782,8000000000
Llama-2-13b-hf,mxq,4_95,4.95,mxq2,4.6871,6.5033,9.09,7.93,52.49813795089722,13000000000
Llama-2-7b-hf,mxq,5_64,5.64,mxq2,5.2667,7.0348,5.48,4.74,25.599289178848267,7000000000
Meta-Llama-3-8B,mxq,5_74,5.74,mxq2,6.0373,9.3498,7.58,6.62,21.57810759544373,8000000000
Meta-Llama-3-8B,mxq,7_32,7.32,mxq2,6.0025,9.3009,8.84,7.91,21.78781270980835,8000000000
Meta-Llama-3-8B,mxq,7_04,7.04,mxq2,6.0121,9.2976,8.61,7.68,22.79050874710083,8000000000
Meta-Llama-3-8B,mxq,5_46,5.46,mxq2,6.0426,9.3636,7.35,6.39,21.42946529388428,8000000000
Meta-Llama-3-8B,mxq,4_77,4.77,mxq2,6.0947,9.4453,6.79,5.83,23.39246082305908,8000000000
Meta-Llama-3-8B,mxq,5_36,5.36,mxq2,6.0493,9.3739,7.27,6.31,21.838635444641117,8000000000
Llama-2-7b-hf,mxq,5_66,5.66,mxq2,5.2658,7.0359,5.49,4.76,25.69726514816284,7000000000
Llama-2-13b-hf,mxq,5_64,5.64,mxq2,4.6752,6.4954,10.1,8.94,50.305874824523926,13000000000
Meta-Llama-3-8B,mxq,7_16,7.16,mxq2,6.003,9.3011,8.73,7.8,27.208728313446045,8000000000
Llama-2-13b-hf,mxq,7_08,7.08,mxq2,4.6549,6.4763,12.25,11.13,48.37306547164917,13000000000
Meta-Llama-3-8B,mxq,7_20,7.2,mxq2,6.0036,9.3013,8.74,7.81,28.57712149620056,8000000000
Meta-Llama-3-8B,mxq,5_50,5.5,mxq2,6.0425,9.3619,7.39,6.43,21.487945795059204,8000000000
Llama-2-13b-hf,mxq,7_50,7.5,mxq2,4.6503,6.4709,12.81,11.69,48.42101621627808,13000000000
Meta-Llama-3-8B,mxq,5_56,5.56,mxq2,6.0414,9.3576,7.44,6.48,21.64201092720032,8000000000
Meta-Llama-3-8B,mxq,5_28,5.28,mxq2,6.0497,9.3773,7.21,6.25,21.90146899223328,8000000000
Llama-2-7b-hf,mxq,5_36,5.36,mxq2,5.2728,7.0484,5.27,4.53,24.868343830108643,7000000000
Meta-Llama-3-8B,mxq,4_99,4.99,mxq2,6.0534,9.3787,6.97,6.01,21.622035264968872,8000000000
Llama-2-13b-hf,mxq,7_54,7.54,mxq2,4.6494,6.4696,12.9,11.78,47.305339097976685,13000000000
Llama-2-7b-hf,mxq,4_99,4.99,mxq2,5.2769,7.054,4.99,4.25,29.32381820678711,7000000000
Llama-2-13b-hf,mxq,7_53,7.53,mxq2,4.6497,6.4706,12.86,11.73,46.54800009727478,13000000000
Llama-2-13b-hf,mxq,5_44,5.44,mxq2,4.6807,6.4983,9.8,8.65,52.78856778144837,13000000000
Meta-Llama-3-8B,mxq,7_54,7.54,mxq2,6.0041,9.2895,9.01,8.08,28.903321027755737,8000000000
Meta-Llama-3-8B,mxq,5_52,5.52,mxq2,6.0416,9.3615,7.4,6.44,21.449333429336548,8000000000
Llama-2-13b-hf,mxq,5_40,5.4,mxq2,4.6822,6.4996,9.74,8.59,50.12807083129883,13000000000
Llama-2-7b-hf,mxq,5_22,5.22,mxq2,5.2755,7.0504,5.16,4.42,25.09876918792725,7000000000
Llama-2-7b-hf,mxq,4_67,4.67,mxq2,5.2826,7.0689,4.75,4.02,25.368815660476685,7000000000
Meta-Llama-3-8B,mxq,7_30,7.3,mxq2,6.0101,9.3081,8.82,7.89,88.4477059841156,8000000000
Llama-2-13b-hf,mxq,5_58,5.58,mxq2,4.6764,6.4958,10.01,8.85,50.025638818740845,13000000000
Llama-2-13b-hf,mxq,5_82,5.82,mxq2,4.6698,6.4947,10.37,9.21,50.22820019721985,13000000000
Llama-2-7b-hf,mxq,4_85,4.85,mxq2,5.2783,7.0562,4.89,4.15,25.63247799873352,7000000000
Llama-2-7b-hf,mxq,4_95,4.95,mxq2,5.2769,7.0532,4.96,4.22,25.75835871696472,7000000000
Meta-Llama-3-8B,mxq,4_63,4.63,mxq2,6.1112,9.4583,6.68,5.72,23.455182313919067,8000000000
Llama-2-13b-hf,mxq,5_48,5.48,mxq2,4.68,6.4977,9.86,8.71,50.16878342628479,13000000000
Llama-2-13b-hf,mxq,4_73,4.73,mxq2,4.6889,6.5071,8.76,7.6,51.82523512840271,13000000000
Llama-2-7b-hf,mxq,5_84,5.84,mxq2,5.2585,7.0312,5.63,4.89,19.49560165405273,7000000000
Llama-2-13b-hf,mxq,5_42,5.42,mxq2,4.6807,6.4995,9.79,8.63,48.78963899612427,13000000000
Llama-2-7b-hf,mxq,4_65,4.65,mxq2,5.2838,7.0694,4.74,4,25.290733098983765,7000000000
Llama-2-7b-hf,mxq,5_30,5.3,mxq2,5.2725,7.0478,5.22,4.48,25.626981019973755,7000000000
Llama-2-7b-hf,mxq,7_47,7.47,mxq2,5.2398,6.9964,6.84,6.12,18.36153650283813,7000000000
Meta-Llama-3-8B,mxq,4_01,4.01,mxq2,6.5165,10.1877,5.59,5.59,24.984758377075195,8000000000
Meta-Llama-3-8B,mxq,5_40,5.4,mxq2,6.0465,9.3725,7.31,6.35,21.30106234550476,8000000000
Llama-2-7b-hf,mxq,7_10,7.1,mxq2,5.2425,7.0054,6.56,5.84,18.25672912597656,7000000000
Llama-2-13b-hf,mxq,5_50,5.5,mxq2,4.6789,6.4982,9.89,8.74,50.82984948158264,13000000000
Meta-Llama-3-8B,mxq,4_69,4.69,mxq2,6.1047,9.4554,6.73,5.77,23.5069432258606,8000000000
Llama-2-7b-hf,mxq,7_24,7.24,mxq2,5.2424,7.0022,6.68,5.97,19.81021785736084,7000000000
Llama-2-13b-hf,mxq,7_30,7.3,mxq2,4.6528,6.4736,12.52,11.39,47.49688959121704,13000000000
Llama-2-13b-hf,mxq,7_02,7.02,mxq2,4.6556,6.478,12.1,10.98,49.15617156028748,13000000000
Llama-2-13b-hf,mxq,5_78,5.78,mxq2,4.6702,6.4951,10.31,9.15,50.12552452087402,13000000000
Meta-Llama-3-8B,mxq,5_32,5.32,mxq2,6.0495,9.3753,7.24,6.28,21.262410402297974,8000000000
Llama-2-13b-hf,mxq,5_22,5.22,mxq2,4.6838,6.5014,9.48,8.32,49.90577721595764,13000000000
Llama-2-7b-hf,mxq,7_01,7.01,mxq2,5.2439,7.0075,6.49,5.77,18.865073442459103,7000000000
Llama-2-7b-hf,mxq,4_91,4.91,mxq2,5.2785,7.0549,4.93,4.19,25.09949827194214,7000000000
Llama-2-13b-hf,mxq,7_16,7.16,mxq2,4.6549,6.476,12.31,11.19,48.0704996585846,13000000000
Llama-2-13b-hf,mxq,5_84,5.84,mxq2,4.6698,6.4942,10.39,9.24,49.98740792274475,13000000000
Meta-Llama-3-8B,mxq,4_85,4.85,mxq2,6.0699,9.4117,6.86,5.9,22.2575740814209,8000000000
Llama-2-7b-hf,mxq,5_70,5.7,mxq2,5.2656,7.0345,5.52,4.79,25.81827068328857,7000000000
Meta-Llama-3-8B,mxq,5_54,5.54,mxq2,6.0424,9.3601,7.42,6.46,21.535847902297974,8000000000
Llama-2-7b-hf,mxq,7_44,7.44,mxq2,5.2384,6.9969,6.81,6.1,19.544636726379395,7000000000
Llama-2-13b-hf,mxq,5_72,5.72,mxq2,4.6708,6.4967,10.22,9.06,49.822482109069824,13000000000
Llama-2-13b-hf,mxq,4_69,4.69,mxq2,4.6887,6.508,8.7,7.54,49.65893650054932,13000000000
Meta-Llama-3-8B,mxq,4_71,4.71,mxq2,6.0958,9.4436,6.74,5.78,23.4683678150177,8000000000
Llama-2-7b-hf,mxq,5_80,5.8,mxq2,5.2608,7.0316,5.6,4.86,19.85802149772644,7000000000
Llama-2-13b-hf,mxq,6_98,6.98,mxq2,4.6551,6.4784,12.07,10.95,48.51734519004822,13000000000
Meta-Llama-3-8B,mxq,7_10,7.1,mxq2,6.0102,9.2989,8.66,7.73,22.83919477462769,8000000000
Llama-2-13b-hf,mxq,7_41,7.41,mxq2,4.6491,6.4707,12.83,11.71,47.471407890319824,13000000000
Meta-Llama-3-8B,mxq,5_70,5.7,mxq2,6.0356,9.3462,7.55,6.59,21.7558650970459,8000000000
Meta-Llama-3-8B,mxq,7_47,7.47,mxq2,6.0014,9.2897,8.96,8.03,23.23203945159912,8000000000
Meta-Llama-3-8B,mxq,8_13,8.13,mxq2,6.0033,9.2966,9.49,8.56,22.368326663970947,8000000000
Llama-2-13b-hf,mxq,8_13,8.13,mxq2,4.6372,6.4626,13.74,12.62,46.49796843528748,13000000000
Llama-2-13b-hf,mxq,8_25,8.25,mxq2,4.6423,6.4638,13.92,12.8,46.96759104728699,13000000000
Llama-2-7b-hf,mxq,8_13,8.13,mxq2,5.2092,6.9721,7.33,6.62,17.209035396575928,7000000000
Meta-Llama-3-8B,mxq,8_51,8.51,mxq2,6.0778,9.4209,9.8,8.87,26.99336671829224,8000000000
Meta-Llama-3-8B,mxq,8_25,8.25,mxq2,6.0173,9.3191,9.59,8.66,23.151795387268063,8000000000
Llama-2-7b-hf,mxq,8_51,8.51,mxq2,5.2149,6.9966,7.62,6.9,17.689634323120117,7000000000
Llama-2-13b-hf,mxq,8_51,8.51,mxq2,4.6482,6.4706,14.3,13.18,36.30884647369385,13000000000
Llama-2-7b-hf,mxq,8_25,8.25,mxq2,5.2058,6.9778,7.42,6.71,17.007137060165405,7000000000
Llama-2-13b-hf,awq,b4g64,4.25,,4.71029,6.5293,7.1,6.98,883.8464283943176,13000000000
Llama-2-13b-hf,awq,b4g128,4.13,,4.7113,6.5489,6.92,6.75,812.8657555580139,13000000000
Llama-2-13b-hf,awq,b4g32,4.51,,4.6865,6.508,7.59,7.44,1059.5766835212708,13000000000
Llama-2-7b-hf,fp16,base,16,,5.1847,6.9453,12.55,12.55,,7000000000
Meta-Llama-3-8B,fp16,base,16,,5.8132,8.9824,14.96,14.96,,8000000000
Llama-2-13b-hf,fp16,base,16,,4.6301,6.4458,19.21,24.24,,13000000000
Llama-2-7b-hf,gptq,b3g128,3.13,,6.3173,8.2991,2.87,2.87,817.5435881614685,7000000000
Meta-Llama-3-8B,gptq,b4g128,4.13,,97.0309,27.7734,6.33,5.34,966.0167262554168,8000000000
Llama-2-7b-hf,gptq,b3g32,3.51,,5.9409,7.8088,3.2,3.2,826.258552312851,7000000000
Llama-2-7b-hf,gptq,b3g64,3.25,,6.1327,8.0688,2.98,2.98,818.5346009731293,7000000000
Meta-Llama-3-8B,gptq,b3g128,3.13,,52.779,30.0427,4.52,4.52,967.3104581832886,8000000000
Meta-Llama-3-8B,gptq,b4g32,4.51,,8.805,10.4355,6.71,5.72,980.0271611213684,8000000000
Llama-2-13b-hf,gptq,b3g128,3.13,,5.2384,7.1918,5.27,5.27,1540.2862856388092,13000000000
Llama-2-7b-hf,gptq,b4g128,4.13,,5.3939,7.1774,4.39,3.63,812.6538500785828,7000000000
Llama-2-7b-hf,gptq,b4g32,4.51,,5.3859,7.1101,4.74,3.98,825.9306561946869,7000000000
